Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,PM2.5,16/10/2018 02:00,21.80000,ug m-3,R
TH4,PM2.5,16/10/2018 03:00,13.20000,ug m-3,R
TH4,PM2.5,16/10/2018 04:00,17.50000,ug m-3,R
TH4,PM2.5,16/10/2018 05:00,23.70000,ug m-3,R
TH4,PM2.5,16/10/2018 06:00,22.60000,ug m-3,R
TH4,PM2.5,16/10/2018 07:00,24.60000,ug m-3,R
TH4,PM2.5,16/10/2018 08:00,,ug m-3,R
TH4,PM2.5,16/10/2018 09:00,,ug m-3,R
TH4,PM2.5,16/10/2018 10:00,,ug m-3,R
TH4,PM2.5,16/10/2018 11:00,,ug m-3,R
TH4,PM2.5,16/10/2018 12:00,,ug m-3,R
TH4,PM2.5,16/10/2018 13:00,11.60000,ug m-3,R
TH4,PM2.5,16/10/2018 14:00,13.70000,ug m-3,R
TH4,PM2.5,16/10/2018 15:00,11.00000,ug m-3,R
TH4,PM2.5,16/10/2018 16:00,10.80000,ug m-3,R
TH4,PM2.5,16/10/2018 17:00,10.40000,ug m-3,R
TH4,PM2.5,16/10/2018 18:00,14.00000,ug m-3,R
TH4,PM2.5,16/10/2018 19:00,17.80000,ug m-3,R
TH4,PM2.5,16/10/2018 20:00,6.00000,ug m-3,R
TH4,PM2.5,16/10/2018 21:00,5.50000,ug m-3,R
TH4,PM2.5,16/10/2018 22:00,5.30000,ug m-3,R
TH4,PM2.5,16/10/2018 23:00,3.90000,ug m-3,R
TH4,PM2.5,17/10/2018 00:00,2.90000,ug m-3,R
TH4,PM2.5,17/10/2018 01:00,5.50000,ug m-3,R
TH4,PM2.5,17/10/2018 02:00,3.50000,ug m-3,R
TH4,PM2.5,17/10/2018 03:00,3.80000,ug m-3,R
TH4,PM2.5,17/10/2018 04:00,4.50000,ug m-3,R
TH4,PM2.5,17/10/2018 05:00,9.50000,ug m-3,R
TH4,PM2.5,17/10/2018 06:00,9.00000,ug m-3,R
TH4,PM2.5,17/10/2018 07:00,8.90000,ug m-3,R
TH4,PM2.5,17/10/2018 08:00,13.20000,ug m-3,R
TH4,PM2.5,17/10/2018 09:00,12.40000,ug m-3,R
TH4,PM2.5,17/10/2018 10:00,13.10000,ug m-3,R
TH4,PM2.5,17/10/2018 11:00,15.60000,ug m-3,R
TH4,PM2.5,17/10/2018 12:00,16.90000,ug m-3,R
TH4,PM2.5,17/10/2018 13:00,14.20000,ug m-3,R
TH4,PM2.5,17/10/2018 14:00,11.90000,ug m-3,R
TH4,PM2.5,17/10/2018 15:00,12.30000,ug m-3,R
TH4,PM2.5,17/10/2018 16:00,19.90000,ug m-3,R
TH4,PM2.5,17/10/2018 17:00,14.20000,ug m-3,R
TH4,PM2.5,17/10/2018 18:00,59.90000,ug m-3,R
TH4,PM2.5,17/10/2018 19:00,21.40000,ug m-3,R
TH4,PM2.5,17/10/2018 20:00,25.20000,ug m-3,R
TH4,PM2.5,17/10/2018 21:00,26.40000,ug m-3,R
TH4,PM2.5,17/10/2018 22:00,22.90000,ug m-3,R
TH4,PM2.5,17/10/2018 23:00,22.60000,ug m-3,R
TH4,PM2.5,18/10/2018 00:00,16.90000,ug m-3,R
TH4,PM2.5,18/10/2018 01:00,20.60000,ug m-3,R
TH4,PM2.5,18/10/2018 02:00,14.00000,ug m-3,R
TH4,PM2.5,18/10/2018 03:00,13.50000,ug m-3,R
TH4,PM2.5,18/10/2018 04:00,16.50000,ug m-3,R
TH4,PM2.5,18/10/2018 05:00,18.30000,ug m-3,R
TH4,PM2.5,18/10/2018 06:00,13.60000,ug m-3,R
TH4,PM2.5,18/10/2018 07:00,13.20000,ug m-3,R
TH4,PM2.5,18/10/2018 08:00,,ug m-3,R
TH4,PM2.5,18/10/2018 09:00,7.10000,ug m-3,R
TH4,PM2.5,18/10/2018 10:00,5.50000,ug m-3,R
TH4,PM2.5,18/10/2018 11:00,6.70000,ug m-3,R
TH4,PM2.5,18/10/2018 12:00,23.30000,ug m-3,R
TH4,PM2.5,18/10/2018 13:00,10.20000,ug m-3,R
TH4,PM2.5,18/10/2018 14:00,7.10000,ug m-3,R
TH4,PM2.5,18/10/2018 15:00,11.70000,ug m-3,R
TH4,PM2.5,18/10/2018 16:00,4.80000,ug m-3,R
TH4,PM2.5,18/10/2018 17:00,6.60000,ug m-3,R
TH4,PM2.5,18/10/2018 18:00,7.60000,ug m-3,R
TH4,PM2.5,18/10/2018 19:00,9.10000,ug m-3,R
TH4,PM2.5,18/10/2018 20:00,18.60000,ug m-3,R
TH4,PM2.5,18/10/2018 21:00,14.60000,ug m-3,R
TH4,PM2.5,18/10/2018 22:00,16.70000,ug m-3,R
TH4,PM2.5,18/10/2018 23:00,13.80000,ug m-3,R
TH4,PM2.5,19/10/2018 00:00,12.60000,ug m-3,R
TH4,PM2.5,19/10/2018 01:00,11.60000,ug m-3,R
TH4,PM2.5,19/10/2018 02:00,11.30000,ug m-3,R
TH4,PM2.5,19/10/2018 03:00,14.70000,ug m-3,R
TH4,PM2.5,19/10/2018 04:00,16.70000,ug m-3,R
TH4,PM2.5,19/10/2018 05:00,17.90000,ug m-3,R
TH4,PM2.5,19/10/2018 06:00,22.10000,ug m-3,R
TH4,PM2.5,19/10/2018 07:00,22.30000,ug m-3,R
TH4,PM2.5,19/10/2018 08:00,21.50000,ug m-3,R
TH4,PM2.5,19/10/2018 09:00,18.30000,ug m-3,R
TH4,PM2.5,19/10/2018 10:00,16.40000,ug m-3,R
TH4,PM2.5,19/10/2018 11:00,14.90000,ug m-3,R
TH4,PM2.5,19/10/2018 12:00,13.20000,ug m-3,R
TH4,PM2.5,19/10/2018 13:00,10.80000,ug m-3,R
TH4,PM2.5,19/10/2018 14:00,0.70000,ug m-3,R
TH4,PM2.5,19/10/2018 15:00,10.20000,ug m-3,R
TH4,PM2.5,19/10/2018 16:00,16.60000,ug m-3,R
TH4,PM2.5,19/10/2018 17:00,17.70000,ug m-3,R
TH4,PM2.5,19/10/2018 18:00,25.70000,ug m-3,R
TH4,PM2.5,19/10/2018 19:00,32.10000,ug m-3,R
TH4,PM2.5,19/10/2018 20:00,39.70000,ug m-3,R
TH4,PM2.5,19/10/2018 21:00,44.50000,ug m-3,R
TH4,PM2.5,19/10/2018 22:00,40.10000,ug m-3,R
TH4,PM2.5,19/10/2018 23:00,39.50000,ug m-3,R
TH4,PM2.5,20/10/2018 00:00,41.90000,ug m-3,R
TH4,PM2.5,20/10/2018 01:00,35.90000,ug m-3,R
TH4,PM2.5,20/10/2018 02:00,35.10000,ug m-3,R
TH4,PM2.5,20/10/2018 03:00,27.70000,ug m-3,R
TH4,PM2.5,20/10/2018 04:00,26.20000,ug m-3,R
TH4,PM2.5,20/10/2018 05:00,34.30000,ug m-3,R
TH4,PM2.5,20/10/2018 06:00,34.60000,ug m-3,R
TH4,PM2.5,20/10/2018 07:00,34.00000,ug m-3,R
TH4,PM2.5,20/10/2018 08:00,37.40000,ug m-3,R
TH4,PM2.5,20/10/2018 09:00,36.80000,ug m-3,R
TH4,PM2.5,20/10/2018 10:00,30.60000,ug m-3,R
TH4,PM2.5,20/10/2018 11:00,22.90000,ug m-3,R
TH4,PM2.5,20/10/2018 12:00,20.80000,ug m-3,R
TH4,PM2.5,20/10/2018 13:00,19.90000,ug m-3,R
TH4,PM2.5,20/10/2018 14:00,19.40000,ug m-3,R
TH4,PM2.5,20/10/2018 15:00,18.50000,ug m-3,R
TH4,PM2.5,20/10/2018 16:00,17.30000,ug m-3,R
TH4,PM2.5,20/10/2018 17:00,20.00000,ug m-3,R
TH4,PM2.5,20/10/2018 18:00,29.60000,ug m-3,R
TH4,PM2.5,20/10/2018 19:00,37.80000,ug m-3,R
TH4,PM2.5,20/10/2018 20:00,37.50000,ug m-3,R
TH4,PM2.5,20/10/2018 21:00,40.90000,ug m-3,R
TH4,PM2.5,20/10/2018 22:00,39.10000,ug m-3,R
TH4,PM2.5,20/10/2018 23:00,33.10000,ug m-3,R
TH4,PM2.5,21/10/2018 00:00,30.60000,ug m-3,R
TH4,PM2.5,21/10/2018 01:00,25.00000,ug m-3,R
TH4,PM2.5,21/10/2018 02:00,24.00000,ug m-3,R
TH4,PM2.5,21/10/2018 03:00,23.90000,ug m-3,R
TH4,PM2.5,21/10/2018 04:00,23.70000,ug m-3,R
TH4,PM2.5,21/10/2018 05:00,22.40000,ug m-3,R
TH4,PM2.5,21/10/2018 06:00,21.70000,ug m-3,R
TH4,PM2.5,21/10/2018 07:00,21.70000,ug m-3,R
TH4,PM2.5,21/10/2018 08:00,23.80000,ug m-3,R
TH4,PM2.5,21/10/2018 09:00,20.80000,ug m-3,R
TH4,PM2.5,21/10/2018 10:00,17.40000,ug m-3,R
TH4,PM2.5,21/10/2018 11:00,17.20000,ug m-3,R
TH4,PM2.5,21/10/2018 12:00,12.10000,ug m-3,R
TH4,PM2.5,21/10/2018 13:00,11.70000,ug m-3,R
TH4,PM2.5,21/10/2018 14:00,10.90000,ug m-3,R
TH4,PM2.5,21/10/2018 15:00,10.70000,ug m-3,R
TH4,PM2.5,21/10/2018 16:00,15.10000,ug m-3,R
TH4,PM2.5,21/10/2018 17:00,18.30000,ug m-3,R
TH4,PM2.5,21/10/2018 18:00,24.10000,ug m-3,R
TH4,PM2.5,21/10/2018 19:00,16.90000,ug m-3,R
TH4,PM2.5,21/10/2018 20:00,8.90000,ug m-3,R
TH4,PM2.5,21/10/2018 21:00,6.60000,ug m-3,R
TH4,PM2.5,21/10/2018 22:00,6.00000,ug m-3,R
TH4,PM2.5,21/10/2018 23:00,4.50000,ug m-3,R
TH4,PM2.5,22/10/2018 00:00,4.40000,ug m-3,R
TH4,PM2.5,22/10/2018 01:00,3.80000,ug m-3,R
TH4,PM2.5,22/10/2018 02:00,3.10000,ug m-3,R
TH4,PM2.5,22/10/2018 03:00,2.70000,ug m-3,R
TH4,PM2.5,22/10/2018 04:00,6.60000,ug m-3,R
TH4,PM2.5,22/10/2018 05:00,7.90000,ug m-3,R
TH4,PM2.5,22/10/2018 06:00,6.90000,ug m-3,R
TH4,PM2.5,22/10/2018 07:00,8.90000,ug m-3,R
TH4,PM2.5,22/10/2018 08:00,8.90000,ug m-3,R
TH4,PM2.5,22/10/2018 09:00,7.90000,ug m-3,R
TH4,PM2.5,22/10/2018 10:00,7.40000,ug m-3,R
TH4,PM2.5,22/10/2018 11:00,7.60000,ug m-3,R
TH4,PM2.5,22/10/2018 12:00,7.10000,ug m-3,R
TH4,PM2.5,22/10/2018 13:00,10.00000,ug m-3,R
TH4,PM2.5,22/10/2018 14:00,9.90000,ug m-3,R
TH4,PM2.5,22/10/2018 15:00,8.80000,ug m-3,R
TH4,PM2.5,22/10/2018 16:00,9.70000,ug m-3,R
TH4,PM2.5,22/10/2018 17:00,11.60000,ug m-3,R
TH4,PM2.5,22/10/2018 18:00,17.80000,ug m-3,R
TH4,PM2.5,22/10/2018 19:00,23.40000,ug m-3,R
TH4,PM2.5,22/10/2018 20:00,19.60000,ug m-3,R
TH4,PM2.5,22/10/2018 21:00,15.30000,ug m-3,R
TH4,PM2.5,22/10/2018 22:00,16.20000,ug m-3,R
TH4,PM2.5,22/10/2018 23:00,15.10000,ug m-3,R
TH4,PM2.5,23/10/2018 00:00,12.70000,ug m-3,R
TH4,PM2.5,23/10/2018 01:00,8.90000,ug m-3,R
TH4,PM2.5,23/10/2018 02:00,14.00000,ug m-3,R
TH4,PM2.5,23/10/2018 03:00,9.30000,ug m-3,R
TH4,PM2.5,23/10/2018 04:00,6.50000,ug m-3,R
TH4,PM2.5,23/10/2018 05:00,9.40000,ug m-3,R
TH4,PM2.5,23/10/2018 06:00,10.40000,ug m-3,R
TH4,PM2.5,23/10/2018 07:00,4.90000,ug m-3,R
TH4,PM2.5,23/10/2018 08:00,13.60000,ug m-3,R
TH4,PM2.5,23/10/2018 09:00,14.40000,ug m-3,R
TH4,PM2.5,23/10/2018 10:00,12.80000,ug m-3,R
TH4,PM2.5,23/10/2018 11:00,11.10000,ug m-3,R
TH4,PM2.5,23/10/2018 12:00,15.90000,ug m-3,R
TH4,PM2.5,23/10/2018 13:00,12.90000,ug m-3,R
TH4,PM2.5,23/10/2018 14:00,12.80000,ug m-3,R
TH4,PM2.5,23/10/2018 15:00,12.80000,ug m-3,R
TH4,PM2.5,23/10/2018 16:00,14.10000,ug m-3,R
TH4,PM2.5,23/10/2018 17:00,10.60000,ug m-3,R
TH4,PM2.5,23/10/2018 18:00,11.70000,ug m-3,R
TH4,PM2.5,23/10/2018 19:00,10.90000,ug m-3,R
TH4,PM2.5,23/10/2018 20:00,6.30000,ug m-3,R
TH4,PM2.5,23/10/2018 21:00,8.40000,ug m-3,R
TH4,PM2.5,23/10/2018 22:00,8.80000,ug m-3,R
TH4,PM2.5,23/10/2018 23:00,6.20000,ug m-3,R
TH4,PM2.5,24/10/2018 00:00,5.50000,ug m-3,R
